ADBE,20190520,LOW
CSCO,20190520,LOW
PYPL,20190520,LOW
PEP,20190520,LOW
ACN,20190520,LOW
HDB,20190520,LOW
HON,20190520,LOW
LIN,20190520,LOW
MA,20190520,LOW
ORCL,20190516,LOW
PG,20190517,LOW
SAP,20190520,LOW
UN,20190608,LOWEST
UL,20190520,LOW
UNP,20190520,LOW
UNH,20190520,LOW
V,20190520,LOW
